doc_id,company,manager,relation,sentence,match_manager,match_manager_ratio,match_company,match_comp_ratio
276550161,OppenheimerFunds Inc,Kristin Ketner Pak,portfolio_manager,"Prior to the commencement of the Fund's operations, Ms. Ketner managed the predecessor fund since 2012 and was associated with OppenheimerFunds, a global asset management firm, since 2009.",Ms. Ketner,0.555555556,OppenheimerFunds,0.871794872
276550161,OppenheimerFunds Inc,Kristin Ketner Pak,portfolio_manager,"Prior to the commencement of the Fund's operations, Ms. Ketner Pak managed the predecessor fund since 2013 and was associated with OppenheimerFunds, a global asset management firm, since 2009.",Ms. Ketner Pak,0.75,OppenheimerFunds,0.871794872
276550185,"OppenheimerFunds, Inc.",Alessio de Longis,other,"Prior to joining Invesco, Mr. de Longis was associated with Oppenheimerfunds, a global asset management firm, since 2004.",Mr. de Longis,0.666666667,Oppenheimerfunds,0.829268293
276550185,OppenheimerFunds Inc,Jeffrey Bennett,other,"Prior to the commencement of the Fund's operations, Mr. Bennett managed the predecessor fund since 2018 and was associated with OppenheimerFunds, a global asset management firm, since November 2016.",Mr. Bennett,0.692307692,OppenheimerFunds,0.871794872
276550185,OppenheimerFunds Inc,Jeffrey Bennett,vice_president,"Prior to the commencement of the Fund's operations, Mr. Bennett was associated with OppenheimerFunds, a global asset management firm, since November 2016.",Mr. Bennett,0.692307692,OppenheimerFunds,0.871794872
276552106,Davis Selected Advisers,Christopher C. Davis,portfolio_manager,"Christopher C. Davis and Danton Goei are the portfolio managers for the segment of the Equity Fund's assets managed by Davis Selected Advisers, L.P. ('Davis Advisors').",Christopher C. Davis,1,Davis Selected Advisers,0.978723404
276552106,Davis Selected Advisers,Danton Goei,portfolio_manager,"Christopher C. Davis and Danton Goei are the portfolio managers for the segment of the Equity Fund's assets managed by Davis Selected Advisers, L.P. ('Davis Advisors').",Danton Goei,1,Davis Selected Advisers,0.978723404
276552106,Lazard Asset Management LLC,Mark Little,portfolio_manager,Mark Little is the lead portfolio manager for the segment of the International Fund's assets managed by Lazard Asset Management LLC ('Lazard').,Mark Little,1,Lazard Asset Management LLC,1
276556820,Stafford Trading,Devin Dallaire,other,Mr. Dallaire started his career in 1994 at Stafford Trading where he was Head of Quantitative Research.,Mr. Dallaire,0.692307692,Stafford Trading,1
276556820,Bridgewater Associates,Devin Dallaire,other,"Prior to joining the Adviser, Mr. Dallaire was a Senior Investment Researcher at Bridgewater Associates, where he was responsible for researching and developing risk management and portfolio construction strategies for their Fundamental Global Macro Fund.",Mr. Dallaire,0.692307692,"Bridgewater Associates,",0.977777778
276564227,Royce,Chris E. Flynn,portfolio_manager,Charles M. Royce is the Fund's lead portfolio manager.,Charles M. Royce,0.533333333,Royce,1
276564227,Royce,Chris E. Flynn,portfolio_manager,"Charles M. Royce is the Fund's portfolio manager, assisted by Portfolio Manager Chris E. Flynn.",Chris E. Flynn.,0.965517241,Royce,1
276564227,Royce,Chris E. Flynn,other,"Charles M. Royce is the Fund's portfolio manager, assisted by Portfolio Manager Chris E. Flynn.",Chris E. Flynn.,0.965517241,Royce,1
276564227,Royce,Chris E. Flynn,portfolio_manager,"Mr. Royce has been the portfolio manager since the Fund's inception, and Mr. Flynn has been assistant portfolio manager since 2005.",Mr. Flynn,0.592592593,Royce,1
276565871,"Brandywine Global Investment Mgmt, LLC",Charles DyReyes,analyst,"Prior to that, Mr. DyReyes was a senior equity analyst with Brandywine Global Investment Management since 2010.",Mr. DyReyes,0.692307692,Brandywine Global Investment Management,0.819277108
276565871,T. Rowe Price,Joseph B. Fath,vice_president,"Joseph B. Fath, a Vice President of T. Rowe Price, joined T. Rowe Price in 2002.",Joseph B. Fath,0.965517241,T. Rowe Price,1
276565871,BAMCO Inc,Neal Rosenberg,portfolio_manager,"Neal Rosenberg, Portfolio Manager, joined BAMCO in May of 2006.",Neal Rosenberg,0.965517241,BAMCO,0.823529412
276565871,JPMorgan Securities,Neal Rosenberg,other,"Prior to joining BAMCO, Mr. Rosenberg worked at JPMorgan Securities from 2004 to 2006.",Mr. Rosenberg,0.740740741,JPMorgan Securities,1
276569187,Yacktman Asset Management LP,Stephen A. Yacktman,other,"Previously, Mr. Yacktman was employed by Yacktman Asset Management Co., the predecessor investment manager of Yacktman (the 'Predecessor Advisor'), from 1993 to 2012, and was Senior Vice President of the Predecessor Advisor from 2004 to 2012.",Yacktman,0.666666667,Yacktman Asset Management Co.,0.896551724
276569187,Yacktman Asset Management LP,Stephen A. Yacktman,chief_investment_officer,"Stephen A. Yacktman, from 1993 to 2012, was Senior Vice President of the Predecessor Advisor from 2004 to 2012, has been a Partner of Yacktman since 2012, and has served as Chief Investment Officer of Yacktman since 2013.",Stephen A. Yacktman,0.631578947,Yacktman Asset Management Co.,0.912280702
276569187,Yacktman Asset Management LP,Stephen A. Yacktman,vice_president,"Stephen A. Yacktman, from 1993 to 2012, was Senior Vice President of the Predecessor Advisor from 2004 to 2012, has been a Partner of Yacktman since 2012, and has served as Chief Investment Officer of Yacktman since 2013.",Stephen A. Yacktman,0.631578947,Yacktman Asset Management Co.,0.912280702
276570413,"Toroso Investments, LLC",Michael Venuto,portfolio_manager,"Michael Gayed, CFA, is Portfolio Manager at Toroso Investments, LLC.",Michael Gayed,0.642857143,"Toroso Investments, LLC.",0.978723404
276572601,"Aperio Group, LLC",Ran Leshem,chief_investment_officer,Ran Leshem was named chief investment officer of Aperio Group in 2014 and previously served as head of portfolio management and operations since 2009.,Ran Leshem,1,Aperio Group,0.8125
276591404,AllianceBernstein LP,Ben Sklar,portfolio_manager,Mr. Sklar joined AllianceBernstein in 2006 and is currently a Portfolio Manager of Index Strategies.,Mr. Sklar,0.666666667,AllianceBernstein,0.9
276591404,Dimensional Fund Advisors,Henry F. Otto,other,"Prior to joining the firm, Mr. Otto was with Dimensional Fund Advisors, Inc.,",Mr. Otto,0.592592593,"Dimensional Fund Advisors,",0.980392157
276591404,AllianceBernstein L.P.,James MacGregor,other,"is managed by AllianceBernstein's North America Value Investment Policy Group, which is comprised of James MacGregor and Erik Turenchalk.",James MacGregor,1,AllianceBernstein,0.772727273
276591404,AllianceBernstein L.P.,James MacGregor,chief_investment_officer,Mr. MacGregor joined AllianceBernstein in 1998 and is currently the Chief Investment Officer for Small & Mid-Cap Value Equities.,Mr. MacGregor,0.714285714,AllianceBernstein,0.857142857
276591404,JPMorgan Asset Management,Neill Nuttall,other,"Prior to joining the firm, Mr. Nuttall worked for almost 30 years at JPMorgan Asset Management (JPMAM) and its heritage firms, based for 14 years in Hong Kong and subsequently in London.",Mr. Nuttall,0.666666667,JPMorgan Asset Management,1
276591404,RBC Capital Markets,Justin Sander,vice_president,"Prior to 2013, Justin Sander was employed by RBC Capital Markets as a vice president and equity research analyst.",Justin Sander,0.538461538,RBC Capital Markets,1
276591404,JP Morgan,Richard Figuly,portfolio_manager,"An employee of JPMIM or predecessor firms since 1993, Mr. Figuly is a member of the GFICC team and head of GFICC's Core Bond team responsible for managing certain J.P. Morgan Funds and institutional taxable bond portfolios.",Mr. Figuly,0.666666667,J.P. Morgan,0.9
276591404,JP Morgan,Richard Figuly,other,"An employee of JPMorgan or its predecessor firms since 1993, Mr. Figuly is a member of JPMorgan's Global Fixed Income, Currency & Commodities ('GFICC') group and head of GFICC's",Mr. Figuly,0.666666667,JPMorgan,0.8
276591404,JP Morgan,Richard Figuly,other,subadvised by JPMorgan is managed by Richard Figuly and Justin Rucker.,Richard Figuly,1,JPMorgan,0.8
276591404,Franklin Templeton Investments,Steven B. Raineri,analyst,Mr. Raineri joined Franklin Templeton in 2005 and is currently a Research Analyst and Portfolio Manager.,Mr. Raineri,0.514285714,Franklin Templeton,0.784313725
276591404,Franklin Templeton Investments,Steven B. Raineri,portfolio_manager,Mr. Raineri joined Franklin Templeton in 2005 and is currently a Research Analyst and Portfolio Manager.,Mr. Raineri,0.514285714,Franklin Templeton,0.784313725
276591404,MFS,T. Kevin Beatty,chief_investment_officer,Mr. Beatty has been employed in the investment area of MFS since 2002 and is Chief Investment Officer Global Equity.,Mr. Beatty,0.551724138,MFS,1
276701927,Anchor Capital Management Group Inc,Eric Leake,portfolio_manager,"Eric Leake, President of Anchor Capital and Garrett Waters, Chief Executive Officer of Anchor Capital Management Group Inc., have each served the Fund as a portfolio manager since its inception in March 2019.",Eric Leake,0.952380952,Anchor Capital Management Group Inc.,0.972222222
276701927,"Anchor Capital Management Group, Inc.",Garrett Waters,other,"Eric Leake, President of Anchor Capital and Garrett Waters, Chief Executive Officer of Anchor Capital Management Group Inc., have each served the Fund as a portfolio manager since its inception in March 2019.","Garrett Waters,",0.965517241,"Anchor Capital Management Group Inc.,",0.972972973
276701927,"Tuttle Tactical Management, LLC",Matthew Tuttle,chief_investment_officer,"Matthew Tuttle has been the Chief Executive Officer and Chief Investment Officer of Tuttle Tactical Management, LLC since starting the firm in 2012.",Matthew Tuttle,0.608695652,"Tuttle Tactical Management, LLC",1
276702261,Federated,Kathryn Glass,portfolio_manager,"Kathryn Glass, who co-manages Federated's high-yield portion of the Fund, is a Vice President and Portfolio Manager, and is responsible for portfolio management and research in the fixed income area, concentrating on domestic high yield securities.",Kathryn Glass,0.962962963,Federated's,0.9
276705306,"MH Investment Management, Inc",Harvey Merson,other,"Mr. Harvey Merson and Mr. Jeff Holcombe established the company on October 20, 1997 and are the sole owners and Officers of MH Investment Management, Inc.",Harvey Merson,1,"MH Investment Management, Inc.",0.983050847
277019982,PIMCO,Erin Browne,managing_director,Ms. Browne is a Managing Director of PIMCO and a senior portfolio manager in the Asset Allocation team and has managed the Portfolio since January 2019.,Ms. Browne,0.666666667,PIMCO,1
277019982,PIMCO,Erin Browne,portfolio_manager,Ms. Browne is a Managing Director of PIMCO and a senior portfolio manager in the Asset Allocation team and has managed the Portfolio since January 2019.,Ms. Browne,0.666666667,PIMCO,1
277035854,"BlackRock, Inc",Bob Miller,other,"Prior to joining BlackRock in 2011, Mr. Miller was a co-founder and partner at the Round Table Investment Management Company, a multi-strategy,",Mr. Miller,0.7,BlackRock,0.846153846
277035854,Putnam Investments,Thomas F. Davis,analyst,"Prior to that, Mr. Davis was a global equity research analyst at Putnam Investments.",Mr. Davis,0.666666667,Putnam Investments.,0.972972973
277197865,"Goldman, Sachs & Co.",Matthew Houk,other,"Prior to Horizon, Mr. Houk held various positions at Goldman, Sachs & Co.",Mr. Houk,0.6,"Goldman, Sachs & Co.",1
277521062,"Schwartz Investment Counsel, Inc.",Scott A. Goginsky,portfolio_manager,"Mr. Goginsky was a Senior Equity Analyst and Portfolio Manager for Schwartz Investment Counsel, Inc. from 2002 to 2008.",Mr. Goginsky,0.606060606,"Schwartz Investment Counsel, Inc.",1
279248321,TimesSquare,Grant R. Babyak,managing_director,"Mr. Babyak is a Senior Founding Partner, Managing Director, and Portfolio Manager in TimesSquare's growth equity group.",Mr. Babyak,0.642857143,TimesSquare,0.916666667
279248321,TimesSquare,Grant R. Babyak,portfolio_manager,"Mr. Babyak is a Senior Founding Partner, Managing Director, and Portfolio Manager in TimesSquare's growth equity group.",Mr. Babyak,0.642857143,TimesSquare,0.916666667
279248321,Fiduciary Trust Co,Grant R. Babyak,portfolio_manager,"Prior to joining TimesSquare in 2000, Mr. Babyak managed small cap and mid cap portfolios at Fiduciary Trust Company International.",Mr. Babyak,0.580645161,Fiduciary Trust Company,0.87804878
279248321,TimesSquare,Grant R. Babyak,other,"Prior to joining TimesSquare in 2000, Mr. Babyak managed small cap and mid cap portfolios at Fiduciary Trust Company International.",Mr. Babyak,0.580645161,TimesSquare,1
279898701,Mirae Asset Global Investments,Joon Hyuk Heo,portfolio_manager,"Joon Hyuk first joined the Group in 1999 as a macro analyst and portfolio manager for Mirae Asset Global Investments Co., Ltd., managing fixed income strategies investing in Korea.",Joon Hyuk,0.714285714,Mirae Asset Global Investments,1
279898701,Mirae Asset Global Investments,Joon Hyuk Heo,other,Joon Hyuk Heo currently serves as head of the Global Fixed Income Investment Team at Mirae Asset Global Investments (USA) LLC.,Joon Hyuk Heo,1,Mirae Asset Global Investments,1
281400990,"Halyard Asset Management, LLC",Adam Cohn,vice_president,"Adam Cohn has 17 years of investment management experience and has been a Vice President at Halyard Asset Management, LLC since 2010.",Adam Cohn,1,"Halyard Asset Management, LLC",1
281400990,Arrow Investment Advisors,Amit Gutt,portfolio_manager,"Amit joined Arrow Investment Advisors, LLC in August 2014 as an Investment Strategist.",Amit,0.5,Arrow Investment Advisors,0.980392157
281400990,KAUST Investment Management,Amit Gutt,other,"Prior to joining Arrow, Amit worked as a Summer Associate in emerging markets equity research at KAUST Investment Management and as a Statistician at the United States Department of Commerce from 2009 to 2012.",Amit,0.5,KAUST Investment Management,1
281400997,"Arrow Investment Advisors, LLC",Jonathan Guyer,other,"Jonathan Guyer joined Arrow Investment Advisors, LLC in October 2013 after spending seven years with Longview Funds",Jonathan Guyer,1,"Arrow Investment Advisors, LLC",1
281401441,Wellington Management Company,Joseph F. Marvan,managing_director,"Joseph F. Marvan, CFA, Senior Managing Director and Fixed Income Portfolio Manager of Wellington Management.",Joseph F. Marvan,0.96969697,Wellington Management.,0.777777778
281401441,Wellington Management Company,Joseph F. Marvan,portfolio_manager,"Joseph F. Marvan, CFA, Senior Managing Director and Fixed Income Portfolio Manager of Wellington Management.",Joseph F. Marvan,0.96969697,Wellington Management.,0.777777778
281401441,Wellington Management,Scott I. St. John,managing_director,"Scott I. St. John, CFA, Senior Managing Director and Fixed Income Portfolio Manager of Wellington Management.",Scott I. St. John,0.971428571,Wellington Management.,0.976744186
281401441,Wellington Management,Scott I. St. John,portfolio_manager,"Scott I. St. John, CFA, Senior Managing Director and Fixed Income Portfolio Manager of Wellington Management.",Scott I. St. John,0.971428571,Wellington Management.,0.976744186
281403187,"Reynders, McVeigh Capital Management, LLC",Patrick McVeigh,other,"The Fund's Adviser is Reynders, McVeigh Capital Management, LLC.","Reynders, McVeigh",0.5625,"Reynders, McVeigh Capital Management, LLC.",0.987951807
282396253,Wellington Management Company LLP,Michael F. Garrett,managing_director,"Michael F. Garrett, Senior Managing Director and Fixed Income Portfolio Manager of Wellington Management, and Brian Conroy, CFA, Managing Director and Fixed Income Portfolio Manager of Wellington Management, manages the portion of the Short-Duration Government and GNMA Funds' assets allocated to Wellington Management.",Michael F. Garrett,0.972972973,Wellington Management,0.776119403
282396253,Wellington Management Company LLP,Michael F. Garrett,portfolio_manager,"Michael F. Garrett, Senior Managing Director and Fixed Income Portfolio Manager of Wellington Management, and Brian Conroy, CFA, Managing Director and Fixed Income Portfolio Manager of Wellington Management, manages the portion of the Short-Duration Government and GNMA Funds' assets allocated to Wellington Management.",Michael F. Garrett,0.972972973,Wellington Management,0.776119403
282396253,Wellington Management Company LLP,Michael F. Garrett,portfolio_manager,Mr. Garrett joined Wellington Management as an investment professional in 1999 and Mr. Conroy joined Wellington Management as an investment professional in 2012.,Mr. Garrett,0.555555556,Wellington Management,0.8
282396253,Wellington Management Company,Timothy E. Smith,portfolio_manager,"Timothy E. Smith, Senior Managing Director and Fixed Income Portfolio Manager of Wellington Management, manages the portion of the Ultra Short Duration Bond Fund's assets allocated to Wellington Management.",Timothy E. Smith,0.96969697,Wellington Management,0.847457627
283726533,Eaton Vance Management,Kelley Baccei,portfolio_manager,Mr. Concannon and Ms. Baccei have each been Vice Presidents of Eaton Vance and BMR for more than five years and each manages other Eaton Vance portfolios.,Ms. Baccei,0.608695652,Eaton Vance,0.756756757
285279500,"Water Oak Advisors, LLC",Jeff Lin,portfolio_manager,", CFA, currently in his role as a Portfolio Manager at Water Oak Advisors, Jeff Lin serves as one of the primary traders for the strategy.",Jeff Lin,1,Water Oak Advisors,0.85106383
285279500,"Water Oak Advisors, LLC",Jeffrey L. Scanga,portfolio_manager,", CIPM, currently in his role as a Senior Portfolio Manager at Water Oak Advisors, Jeffrey L. Scanga serves as one of the primary traders for the strategy.",Jeffrey L. Scanga,1,Water Oak Advisors,0.844444444
285621151,Bankers Trust,Paul E. Viera,vice_president,"Prior to founding EARNEST in 1998, Mr. Viera served as a Vice President at Bankers Trust in New York and London and later as a Global Partner and senior member of the Investment Team at Invesco.",Mr. Viera,0.571428571,Bankers Trust,1
285623571,AllianceBernstein,Wayne Godlin,portfolio_manager,"Previously, Mr. Godlin was a Consultant, evaluating client municipal bond portfolios, at Herbert J. Sims & Co. from 2017 to 2018 and a senior portfolio manager and a member of the Investment Policy Committee at AllianceBernstein Asset Management from 2009 to 2016.",Mr. Godlin,0.636363636,AllianceBernstein,1
285777458,Invesco,Rebecca Setcavage,portfolio_manager,"Rebecca Setcavage, Portfolio Manager, who has been responsible for the Fund since 2020 and has been associated with Invesco and/or its affiliates since 2019.",Rebecca Setcavage,0.971428571,Invesco,1
285777458,OppenheimerFunds Inc,Elizabeth S. Mossow,other,"Prior to the commencement of the Fund's operations, Ms. Mossow was associated with OppenheimerFunds, a global asset management firm, since 2013.",Ms. Mossow,0.536585366,OppenheimerFunds,0.871794872
285777495,OppenheimerFunds Inc,Elizabeth S. Mossow,portfolio_manager,"From 2007 to 2019, Ms. Mossow was associated with OppenheimerFunds, a global asset management firm, since 2007.",Ms. Mossow,0.514285714,OppenheimerFunds,0.871794872
285777755,OppenheimerFunds Inc,Elizabeth S. Mossow,portfolio_manager,"Prior to the commencement of the Fund's operations, Ms. Mossow managed the predecessor fund from 2013 to 2018 and was associated with OppenheimerFunds, a global asset management firm, since 2007.",Ms. Mossow,0.536585366,OppenheimerFunds,0.871794872
285778407,OppenheimerFunds Inc,Elizabeth S. Mossow,other,"Prior to the commencement of the Fund's operations, Ms. Mossow managed the predecessor fund since 2013 and was associated with OppenheimerFunds, a global asset management firm, since 2007.",Ms. Mossow,0.536585366,OppenheimerFunds,0.871794872
285938561,Invesco Deutschland,Nils Huter,portfolio_manager,"Nils Huter, Portfolio Manager, who has been responsible for the Fund since 2018 and has been associated with Invesco Deutschland and/or its affiliates since 2007.",Nils Huter,0.952380952,Invesco Deutschland,1
285938561,Invesco Deutschland,Su-Jin Fabian,portfolio_manager,"Su-Jin Fabian, Portfolio Manager, who has been responsible for the Fund since 2020 and has been associated with Invesco Deutschland and/or its affiliates since 2007.",Su-Jin Fabian,0.962962963,Invesco Deutschland,1
285951305,"Osterweis Capital Management, Inc",John S. Osterweis,chief_investment_officer,"Mr. John S. Osterweis serves as Chairman and Co-Chief Investment Officer - Core Equity of Osterweis Capital Management, Inc. and Osterweis Capital Management, LLC.",John S. Osterweis,1,"Osterweis Capital Management, Inc.",0.985074627
285951305,"Osterweis Capital Management, Inc",John S. Osterweis,portfolio_manager,"Mr. Osterweis has over forty years of securities analysis and portfolio management experience, over thirty of which have been with Osterweis Capital Management,",Mr. Osterweis ,0.666666667,Osterweis Capital Management,0.865671642
285951305,Osterweis Capital Management Inc,Bradley M. Kane,portfolio_manager,Mr. Bradley M. Kane serves as Vice President and Portfolio Manager for Osterweis Capital Management Inc. and Osterweis Capital Management LLC.,Bradley M. Kane,1,Osterweis Capital Management Inc.,0.984615385
285951305,Osterweis Capital Management Inc,Bradley M. Kane,vice_president,Mr. Bradley M. Kane serves as Vice President and Portfolio Manager for Osterweis Capital Management Inc. and Osterweis Capital Management LLC.,Bradley M. Kane,1,Osterweis Capital Management Inc.,0.984615385
285951305,Osterweis Capital Management Inc,Carl P. Kaufman,portfolio_manager,"Mr. Carl P. Kaufman serves as Co-President, Co-Chief Executive Officer, Chief Investment Officer - Strategic Income, Portfolio Manager and Managing Director Fixed Income for Osterweis Capital Management, Inc. and Osterweis Capital Management, LLC.",Carl P. Kaufman,1,"Osterweis Capital Management, Inc.",0.96969697
285951305,Osterweis Capital Management Inc,Carl P. Kaufman,managing_director,"Mr. Carl P. Kaufman serves as Co-President, Co-Chief Executive Officer, Portfolio Manager and Managing Director Fixed Income for Osterweis Capital Management, Inc. and Osterweis Capital Management, LLC.",Carl P. Kaufman,1,"Osterweis Capital Management, Inc.",0.96969697
285951305,Osterweis Capital Management Inc,Carl P. Kaufman,portfolio_manager,"Mr. Carl P. Kaufman serves as Co-President, Co-Chief Executive Officer, Portfolio Manager and Managing Director Fixed Income for Osterweis Capital Management, Inc. and Osterweis Capital Management, LLC.",Carl P. Kaufman,1,"Osterweis Capital Management, Inc.",0.96969697
285951305,Osterweis Capital Management LLC,Eddy Vataru,vice_president,"Mr. Eddy Vataru serves as Vice President and Chief Investment Officer - Total Return for the Adviser and Osterweis Capital Management,",Eddy Vataru,1,Osterweis Capital Management,0.861538462
285951305,"Incapture, LLC",Eddy Vataru,managing_director,"Prior to working at the Adviser, Mr. Vataru was the Managing Director, Senior Portfolio Manager at Incapture, LLC from 2013 to 2015.",Mr. Vataru,0.666666667,"Incapture, LLC",1
285951305,"Incapture, LLC",Eddy Vataru,portfolio_manager,"Prior to working at the Adviser, Mr. Vataru was the Managing Director, Senior Portfolio Manager at Incapture, LLC from 2013 to 2015.",Mr. Vataru,0.666666667,"Incapture, LLC",1
285951305,"Osterweis Capital Management, LLC",Gregory S. Hermanski,portfolio_manager,"Mr. Gregory S. Hermanski serves as Vice President and Portfolio Manager of Osterweis Capital Management, Inc. and Osterweis Capital Management, LLC.",Gregory S. Hermanski,1,"Osterweis Capital Management, LLC.",0.985074627
285951305,"Osterweis Capital Management, LLC",Gregory S. Hermanski,vice_president,"Mr. Gregory S. Hermanski serves as Vice President and Portfolio Manager of Osterweis Capital Management, Inc. and Osterweis Capital Management, LLC.",Gregory S. Hermanski,1,"Osterweis Capital Management, LLC.",0.985074627
285951305,"Robertson, Stephens and Co.",Gregory S. Hermanski,vice_president,"Prior to working at the Advisers, Mr. Hermanski served as a Vice President at Robertson, Stephens and Co. from August 2000 to May 2002, where he was in charge of convertible bond research.",Mr. Hermanski,0.651162791,"Robertson, Stephens and Co.",1
285951305,"Osterweis Capital Management, LLC",John S. Osterweis,portfolio_manager,"Mr. Osterweis has over forty years of securities analysis and portfolio management experience, over thirty of which have been with Osterweis Capital Management,",Osterweis,0.666666667,Osterweis Capital Management,0.865671642
285951305,"Osterweis Capital Management, Inc.",Nael Fakhry,analyst,"Mr. Nael Fakhry serves as Vice President and Portfolio Manager of Osterweis Capital Management, Inc. and Osterweis Capital Management LLC.",Nael Fakhry,1,"Osterweis Capital Management, Inc.",1
285951305,"Osterweis Capital Management, Inc.",Nael Fakhry,portfolio_manager,"Mr. Nael Fakhry serves as Vice President and Portfolio Manager of Osterweis Capital Management, Inc. and Osterweis Capital Management LLC.",Nael Fakhry,1,"Osterweis Capital Management, Inc.",1
285951305,"Osterweis Capital Management, Inc.",Nael Fakhry,vice_president,"Mr. Nael Fakhry serves as Vice President and Portfolio Manager of Osterweis Capital Management, Inc. and Osterweis Capital Management LLC.",Nael Fakhry,1,"Osterweis Capital Management, Inc.",1
285951305,American Securities,Nael Fakhry,analyst,"Prior to joining the Advisers, Mr. Fakhry was an Associate at American Securities, a private equity firm, from 2006 to 2009, and an Analyst in the investment banking division of Morgan Stanley from 2004 to 2006.",Mr. Fakhry,0.666666667,American Securities,0.974358974
285951305,Morgan Stanley,Nael Fakhry,analyst,"Prior to joining the Advisers, Mr. Fakhry was an Associate at American Securities, a private equity firm, from 2006 to 2009, and an Analyst in the investment banking division of Morgan Stanley from 2004 to 2006.",Mr. Fakhry,0.666666667,Morgan Stanley,1
286104890,J.P. Morgan Asset Management,Lisa Coleman,other,"An employee of JPMIM since 2008, Ms. Coleman is the head of the Global Investment Grade Corporate Credit team within J.P. Morgan Asset Management's Global Fixed Income, Currency & Commodities group (GFICC).",Ms. Coleman,0.782608696,J.P. Morgan Asset Management,0.965517241
286104890,JP Morgan,Richard D. Figuly,portfolio_manager,"An employee of JPMIM or predecessor firms since 1993, Mr. Figuly is a member of the Global Fixed Income, Currency & Commodities Group (GFICC) and a portfolio manager for the U.S. Value Driven Team and is responsible for managing certain J.P. Morgan Funds and institutional taxable bond portfolios.",Mr. Figuly,0.6,J.P. Morgan,0.9
286271837,Neuberger Berman LLC,Richard S. Nackenson,managing_director,Richard S. Nackenson is a Managing Director at Neuberger Berman and Senior Portfolio Manager for the Fund.,Richard S. Nackenson,1,Neuberger Berman,0.85
286271837,Neuberger Berman LLC,Richard S. Nackenson,portfolio_manager,Richard S. Nackenson is a Managing Director at Neuberger Berman and Senior Portfolio Manager for the Fund.,Richard S. Nackenson,1,Neuberger Berman,0.85
287902443,ICON,Brian Callahan,analyst,Brian Callahan Joined ICON in 2003 as a Research Analyst.,Brian Callahan,1,ICON,1
287902443,ICON,Brian Callahan,other,From 2011 to 2014 Mr. Callahan was ICON's Director of Marketing.,Mr. Callahan,0.769230769,ICON,0.8
287902443,ICON,Brian Callahan,portfolio_manager,From 2014 to 2018 Mr. Callahan managed ICON's strategy based portfolios and tactical allocation portfolios.,Mr. Callahan,0.769230769,ICON,0.8
287902443,ICON Advisers Inc,Craig Callahan,other,"Craig Callahan is the company Founder, President and Chairman of the Investment Committee of ICON Advisers,",Craig Callahan,1,ICON Advisers,0.764705882
287902443,ICON,Scott Callahan,portfolio_manager,"Mr. Callahan also co-managed the ICON Opportunities Fund from 2012 to 2013, when he left the firm to pursue a PhD in Finance from Rutgers University.",Mr. Callahan,0.692307692,ICON,1
287902443,ICON,Scott Callahan,portfolio_manager,Mr. Callahan rejoined ICON as a Portfolio Manager in January 2018.,Mr. Callahan,0.692307692,ICON,1
287902443,ICON,Scott Callahan,analyst,Scott Callahan joined ICON in 2005 as a Research Analyst and was promoted to Assistant Portfolio Manager in January 2006.,Scott Callahan,1,ICON,1
287902443,ICON,Scott Callahan,portfolio_manager,Scott Callahan joined ICON in 2005 as a Research Analyst and was promoted to Assistant Portfolio Manager in January 2006.,Scott Callahan,1,ICON,1
289349388,Hennessy Funds,Frank Ingarra,portfolio_manager,"Mr. Ingarra continued to manage these funds after they were acquired by Hennessy Funds in 2000, and was promoted to the co-portfolio manager and head trader for the entire family of quantitatively managed funds.",Mr. Ingarra,0.75,Hennessy Funds,1
289349388,Hennessy Funds,Frank Ingarra,portfolio_manager,"Prior to joining NorthCoast, Mr. Ingarra served as a portfolio manager of the Hennessy Funds since 2000.",Mr. Ingarra,0.75,Hennessy Funds,1
289742940,Segall Bryant & Hamill,Shaun P. Nicholson,portfolio_manager,"Mark T. Dickherber and Shaun P. Nicholson of Segall Bryant & Hamill, LLC ('SBH') are the portfolio managers for the Fund.",Shaun P. Nicholson,1,"Segall Bryant & Hamill,",0.977777778
290311780,MFS,Brooks A. Taylor,other,Mr. Taylor has been employed in the investment area of MFS since 1996.,Mr. Taylor,0.6,MFS,1
290311780,Wellington Management Company LLP,Jeremy Forster,managing_director,"Mr. Forster, Managing Director and Fixed Income Portfolio Manager of Wellington Management, joined the firm as an investment professional in 2011.",Mr. Forster,0.692307692,Wellington Management,0.757575758
290311780,T. Rowe Price,David J. Wallack,portfolio_manager,"Since 2000, Mr. Wallack has been the lead portfolio manager for T. Rowe Price's US Mid-Cap Value Equity Strategy.",Mr. Wallack,0.606060606,T. Rowe Price,0.928571429
290311780,Wellington Management Company LLP,Stephen C. Mortimer,portfolio_manager,"Mr. Mortimer, Senior Managing Director and Equity Portfolio Manager of Wellington Management, joined the firm as an investment professional in 2001.",Mr. Mortimer Senior,0.512820513,Wellington Management,0.757575758
290325542,Bunge Limited,Nam To,analyst,"Prior to that, Mr. To was a Global Economics Research Analyst at Bunge Limited from 2014 to 2017.",Mr. To,0.5,Bunge Limited,1
290450839,Eaton Vance Management,Adam A. Weigold,portfolio_manager,"Messrs. Brandon and Weigold are Vice Presidents of Eaton Vance and BMR, have been Eaton Vance portfolio managers for more than five years and also manage other Eaton Vance funds.",Weigold,0.6,Eaton Vance,0.756756757
